Environment,Task,SolutionConcept,Method,Epoch,Iteration,Risk,ExpectedReward,BFViolated,RegretViolated,observe_convergence,run_time,check_CE
CaE,balance,DBCE,DBCE,0,157,25.01008661,405.0093622,9.14E-06,0.000766004,FALSE,187.9319808,0.000768407
CaE,balance,DBCE,DBCE,0,158,25.00254444,405.0466266,8.58E-05,0.003848774,FALSE,188.7358785,0.00386946
CaE,balance,DBCE,DBCE,0,159,25.01020058,405.0094507,9.40E-06,0.000771818,FALSE,189.4270391,0.000774693
CaE,balance,DBCE,DBCE,0,160,25.01025231,405.0094936,9.34E-06,0.00077385,FALSE,190.6972079,0.000775759
CaE,balance,DBCE,DBCE,0,161,25.01031097,405.0095782,9.40E-06,0.000775811,FALSE,191.97035,0.000777716
CaE,balance,DBCE,DBCE,0,162,25.01037346,405.0096455,9.41E-06,0.000777819,FALSE,193.094872,0.000779723
CaE,balance,DBCE,DBCE,0,163,25.0103647,405.0093485,9.40E-06,0.000779556,FALSE,193.9984884,0.00078098
CaE,balance,DBCE,DBCE,0,164,25.01044122,405.0094311,9.40E-06,0.00078147,FALSE,194.643764,0.000784789
CaE,balance,DBCE,DBCE,0,165,25.01046744,405.0094569,9.55E-06,0.000784378,FALSE,195.6515982,0.000787683
CaE,balance,DBCE,DBCE,0,166,25.01057576,405.0098391,9.40E-06,0.000787809,FALSE,196.3796873,0.000790164
CaE,balance,DBCE,DBCE,0,167,25.01051619,405.010091,9.43E-06,0.000789941,FALSE,197.3152087,0.000790882
CaE,balance,DBCE,DBCE,0,168,25.01071832,405.0099976,9.40E-06,0.000790888,FALSE,197.9575224,0.000792297
CaE,balance,DBCE,DBCE,0,169,30.76286161,412.9878059,0.0764365,0.009445812,FALSE,199.4261553,0.009525155
CaE,balance,DBCE,DBCE,0,170,25.01081207,405.0100896,9.39E-06,0.000796417,FALSE,200.1971378,0.000799688
CaE,balance,DBCE,DBCE,0,171,25.01084517,405.010125,9.38E-06,0.000799307,FALSE,201.1306784,0.000801636
